"id","phoneNumber","area","wasteGeneratorTypes","houseNumber","floorNumber","householdType","personName","contactNumber","numberOfPeople","buildingPhoto","createdAt","updatedAt","dryRFID","drySlno","wetRFID","wetSlno","lat","lng"
2982,"7000000550","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","11-50","1st Floor","Tenant","Varun Bhat","8000000550","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000226","W1-D-000550","E2004701B0000000000226","W1-W-000550",12.90069800,77.59114200
2983,"7000000551","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-01","2nd Floor","Owner","Priya Bhat","8000000551","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000227","W1-D-000551","E2004701B0000000000227","W1-W-000551",12.90080000,77.58754400
2984,"7000000552","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-02","3rd Floor","Tenant","Divya Bhat","8000000552","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000228","W1-D-000552","E2004701B0000000000228","W1-W-000552",12.90080200,77.58769400
2985,"7000000553","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-03","Ground floor","Owner","Swathi Bhat","8000000553","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000229","W1-D-000553","E2004701B0000000000229","W1-W-000553",12.90080400,77.58784400
2986,"7000000554","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-04","1st Floor","Tenant","Shreya Bhat","8000000554","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000022A","W1-D-000554","E2004701B000000000022A","W1-W-000554",12.90080600,77.58799400
2987,"7000000555","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-05","2nd Floor","Owner","Keerthi Bhat","8000000555","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000022B","W1-D-000555","E2004701B000000000022B","W1-W-000555",12.90080800,77.58814400
2988,"7000000556","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-06","3rd Floor","Tenant","Lakshmi Bhat","8000000556","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000022C","W1-D-000556","E2004701B000000000022C","W1-W-000556",12.90081000,77.58829400
2989,"7000000557","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-07","Ground floor","Owner","Deepa Bhat","8000000557","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000022D","W1-D-000557","E2004701B000000000022D","W1-W-000557",12.90081200,77.58844400
2990,"7000000558","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-08","1st Floor","Tenant","Asha Bhat","8000000558","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000022E","W1-D-000558","E2004701B000000000022E","W1-W-000558",12.90081400,77.58859400
2991,"7000000559","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-09","2nd Floor","Owner","Pallavi Bhat","8000000559","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000022F","W1-D-000559","E2004701B000000000022F","W1-W-000559",12.90081600,77.58874400
2992,"7000000560","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-10","3rd Floor","Tenant","Bhavana Bhat","8000000560","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000230","W1-D-000560","E2004701B0000000000230","W1-W-000560",12.90081800,77.58889400
2993,"7000000561","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-11","Ground floor","Owner","Aarav Hegde","8000000561","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000231","W1-D-000561","E2004701B0000000000231","W1-W-000561",12.90082000,77.58904400
2994,"7000000562","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-12","1st Floor","Tenant","Vihaan Hegde","8000000562","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000232","W1-D-000562","E2004701B0000000000232","W1-W-000562",12.90082200,77.58919400
2995,"7000000563","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-13","2nd Floor","Owner","Aditya Hegde","8000000563","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000233","W1-D-000563","E2004701B0000000000233","W1-W-000563",12.90082400,77.58934400
2996,"7000000564","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-14","3rd Floor","Tenant","Arjun Hegde","8000000564","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000234","W1-D-000564","E2004701B0000000000234","W1-W-000564",12.90082600,77.58949400
2997,"7000000565","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-15","Ground floor","Owner","Rohan Hegde","8000000565","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000235","W1-D-000565","E2004701B0000000000235","W1-W-000565",12.90082800,77.58964400
2998,"7000000566","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-16","1st Floor","Tenant","Rahul Hegde","8000000566","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000236","W1-D-000566","E2004701B0000000000236","W1-W-000566",12.90083000,77.58979400
2999,"7000000567","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-17","2nd Floor","Owner","Karthik Hegde","8000000567","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000237","W1-D-000567","E2004701B0000000000237","W1-W-000567",12.90083200,77.58994400
3000,"7000000568","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-18","3rd Floor","Tenant","Vikram Hegde","8000000568","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000238","W1-D-000568","E2004701B0000000000238","W1-W-000568",12.90083400,77.59009400
3001,"7000000569","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-19","Ground floor","Owner","Akash Hegde","8000000569","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000239","W1-D-000569","E2004701B0000000000239","W1-W-000569",12.90083600,77.59024400
3002,"7000000570","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-20","1st Floor","Tenant","Siddharth Hegde","8000000570","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000023A","W1-D-000570","E2004701B000000000023A","W1-W-000570",12.90083800,77.59039400
3003,"7000000571","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-21","2nd Floor","Owner","Ananya Hegde","8000000571","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000023B","W1-D-000571","E2004701B000000000023B","W1-W-000571",12.90084000,77.59054400
3004,"7000000572","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-22","3rd Floor","Tenant","Aadhya Hegde","8000000572","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000023C","W1-D-000572","E2004701B000000000023C","W1-W-000572",12.90084200,77.59069400
3005,"7000000573","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-23","Ground floor","Owner","Diya Hegde","8000000573","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000023D","W1-D-000573","E2004701B000000000023D","W1-W-000573",12.90084400,77.59084400
3006,"7000000574","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-24","1st Floor","Tenant","Ishita Hegde","8000000574","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000023E","W1-D-000574","E2004701B000000000023E","W1-W-000574",12.90084600,77.59099400
3007,"7000000575","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-25","2nd Floor","Owner","Kavya Hegde","8000000575","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000023F","W1-D-000575","E2004701B000000000023F","W1-W-000575",12.90084800,77.59114400
3008,"7000000576","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-26","3rd Floor","Tenant","Meera Hegde","8000000576","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000240","W1-D-000576","E2004701B0000000000240","W1-W-000576",12.90095000,77.58754600
3009,"7000000577","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-27","Ground floor","Owner","Sneha Hegde","8000000577","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000241","W1-D-000577","E2004701B0000000000241","W1-W-000577",12.90095200,77.58769600
3010,"7000000578","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-28","1st Floor","Tenant","Pooja Hegde","8000000578","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000242","W1-D-000578","E2004701B0000000000242","W1-W-000578",12.90095400,77.58784600
3011,"7000000579","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-29","2nd Floor","Owner","Riya Hegde","8000000579","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000243","W1-D-000579","E2004701B0000000000243","W1-W-000579",12.90095600,77.58799600
3012,"7000000580","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-30","3rd Floor","Tenant","Nandini Hegde","8000000580","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000244","W1-D-000580","E2004701B0000000000244","W1-W-000580",12.90095800,77.58814600
3013,"7000000581","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-31","Ground floor","Owner","Sanjay Hegde","8000000581","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000245","W1-D-000581","E2004701B0000000000245","W1-W-000581",12.90096000,77.58829600
3014,"7000000582","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-32","1st Floor","Tenant","Manoj Hegde","8000000582","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000246","W1-D-000582","E2004701B0000000000246","W1-W-000582",12.90096200,77.58844600
3015,"7000000583","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-33","2nd Floor","Owner","Suresh Hegde","8000000583","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000247","W1-D-000583","E2004701B0000000000247","W1-W-000583",12.90096400,77.58859600
3016,"7000000584","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-34","3rd Floor","Tenant","Mahesh Hegde","8000000584","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000248","W1-D-000584","E2004701B0000000000248","W1-W-000584",12.90096600,77.58874600
3017,"7000000585","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-35","Ground floor","Owner","Prakash Hegde","8000000585","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000249","W1-D-000585","E2004701B0000000000249","W1-W-000585",12.90096800,77.58889600
3018,"7000000586","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-36","1st Floor","Tenant","Ramesh Hegde","8000000586","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000024A","W1-D-000586","E2004701B000000000024A","W1-W-000586",12.90097000,77.58904600
3019,"7000000587","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-37","2nd Floor","Owner","Ganesh Hegde","8000000587","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000024B","W1-D-000587","E2004701B000000000024B","W1-W-000587",12.90097200,77.58919600
3020,"7000000588","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-38","3rd Floor","Tenant","Dinesh Hegde","8000000588","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000024C","W1-D-000588","E2004701B000000000024C","W1-W-000588",12.90097400,77.58934600
3021,"7000000589","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-39","Ground floor","Owner","Nikhil Hegde","8000000589","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000024D","W1-D-000589","E2004701B000000000024D","W1-W-000589",12.90097600,77.58949600
3022,"7000000590","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-40","1st Floor","Tenant","Varun Hegde","8000000590","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000024E","W1-D-000590","E2004701B000000000024E","W1-W-000590",12.90097800,77.58964600
3023,"7000000591","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-41","2nd Floor","Owner","Priya Hegde","8000000591","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000024F","W1-D-000591","E2004701B000000000024F","W1-W-000591",12.90098000,77.58979600
3024,"7000000592","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-42","3rd Floor","Tenant","Divya Hegde","8000000592","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000250","W1-D-000592","E2004701B0000000000250","W1-W-000592",12.90098200,77.58994600
3025,"7000000593","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-43","Ground floor","Owner","Swathi Hegde","8000000593","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000251","W1-D-000593","E2004701B0000000000251","W1-W-000593",12.90098400,77.59009600
3026,"7000000594","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-44","1st Floor","Tenant","Shreya Hegde","8000000594","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000252","W1-D-000594","E2004701B0000000000252","W1-W-000594",12.90098600,77.59024600
3027,"7000000595","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-45","2nd Floor","Owner","Keerthi Hegde","8000000595","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000253","W1-D-000595","E2004701B0000000000253","W1-W-000595",12.90098800,77.59039600
3028,"7000000596","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-46","3rd Floor","Tenant","Lakshmi Hegde","8000000596","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000254","W1-D-000596","E2004701B0000000000254","W1-W-000596",12.90099000,77.59054600
3029,"7000000597","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-47","Ground floor","Owner","Deepa Hegde","8000000597","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000255","W1-D-000597","E2004701B0000000000255","W1-W-000597",12.90099200,77.59069600
3030,"7000000598","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-48","1st Floor","Tenant","Asha Hegde","8000000598","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000256","W1-D-000598","E2004701B0000000000256","W1-W-000598",12.90099400,77.59084600
3031,"7000000599","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-49","2nd Floor","Owner","Pallavi Hegde","8000000599","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000257","W1-D-000599","E2004701B0000000000257","W1-W-000599",12.90099600,77.59099600
3032,"7000000600","Zone A - Division 1 - Ward 1 - Block 6","Individual HHs","12-50","3rd Floor","Tenant","Bhavana Hegde","8000000600","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000258","W1-D-000600","E2004701B0000000000258","W1-W-000600",12.90099800,77.59114600
3033,"7000000601","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-01","Ground floor","Owner","Aarav Desai","8000000601","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000259","W1-D-000601","E2004701B0000000000259","W1-W-000601",12.90110000,77.58754800
3034,"7000000602","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-02","1st Floor","Tenant","Vihaan Desai","8000000602","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000025A","W1-D-000602","E2004701B000000000025A","W1-W-000602",12.90110200,77.58769800
3035,"7000000603","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-03","2nd Floor","Owner","Aditya Desai","8000000603","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000025B","W1-D-000603","E2004701B000000000025B","W1-W-000603",12.90110400,77.58784800
3036,"7000000604","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-04","3rd Floor","Tenant","Arjun Desai","8000000604","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000025C","W1-D-000604","E2004701B000000000025C","W1-W-000604",12.90110600,77.58799800
3037,"7000000605","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-05","Ground floor","Owner","Rohan Desai","8000000605","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000025D","W1-D-000605","E2004701B000000000025D","W1-W-000605",12.90110800,77.58814800
3038,"7000000606","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-06","1st Floor","Tenant","Rahul Desai","8000000606","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000025E","W1-D-000606","E2004701B000000000025E","W1-W-000606",12.90111000,77.58829800
3039,"7000000607","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-07","2nd Floor","Owner","Karthik Desai","8000000607","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000025F","W1-D-000607","E2004701B000000000025F","W1-W-000607",12.90111200,77.58844800
3040,"7000000608","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-08","3rd Floor","Tenant","Vikram Desai","8000000608","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000260","W1-D-000608","E2004701B0000000000260","W1-W-000608",12.90111400,77.58859800
3041,"7000000609","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-09","Ground floor","Owner","Akash Desai","8000000609","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000261","W1-D-000609","E2004701B0000000000261","W1-W-000609",12.90111600,77.58874800
3042,"7000000610","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-10","1st Floor","Tenant","Siddharth Desai","8000000610","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000262","W1-D-000610","E2004701B0000000000262","W1-W-000610",12.90111800,77.58889800
3043,"7000000611","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-11","2nd Floor","Owner","Ananya Desai","8000000611","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000263","W1-D-000611","E2004701B0000000000263","W1-W-000611",12.90112000,77.58904800
3044,"7000000612","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-12","3rd Floor","Tenant","Aadhya Desai","8000000612","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000264","W1-D-000612","E2004701B0000000000264","W1-W-000612",12.90112200,77.58919800
3045,"7000000613","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-13","Ground floor","Owner","Diya Desai","8000000613","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000265","W1-D-000613","E2004701B0000000000265","W1-W-000613",12.90112400,77.58934800
3046,"7000000614","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-14","1st Floor","Tenant","Ishita Desai","8000000614","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000266","W1-D-000614","E2004701B0000000000266","W1-W-000614",12.90112600,77.58949800
3047,"7000000615","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-15","2nd Floor","Owner","Kavya Desai","8000000615","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000267","W1-D-000615","E2004701B0000000000267","W1-W-000615",12.90112800,77.58964800
3048,"7000000616","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-16","3rd Floor","Tenant","Meera Desai","8000000616","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000268","W1-D-000616","E2004701B0000000000268","W1-W-000616",12.90113000,77.58979800
3049,"7000000617","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-17","Ground floor","Owner","Sneha Desai","8000000617","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000269","W1-D-000617","E2004701B0000000000269","W1-W-000617",12.90113200,77.58994800
3050,"7000000618","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-18","1st Floor","Tenant","Pooja Desai","8000000618","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000026A","W1-D-000618","E2004701B000000000026A","W1-W-000618",12.90113400,77.59009800
3051,"7000000619","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-19","2nd Floor","Owner","Riya Desai","8000000619","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000026B","W1-D-000619","E2004701B000000000026B","W1-W-000619",12.90113600,77.59024800
3052,"7000000620","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-20","3rd Floor","Tenant","Nandini Desai","8000000620","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000026C","W1-D-000620","E2004701B000000000026C","W1-W-000620",12.90113800,77.59039800
3053,"7000000621","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-21","Ground floor","Owner","Sanjay Desai","8000000621","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000026D","W1-D-000621","E2004701B000000000026D","W1-W-000621",12.90114000,77.59054800
3054,"7000000622","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-22","1st Floor","Tenant","Manoj Desai","8000000622","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000026E","W1-D-000622","E2004701B000000000026E","W1-W-000622",12.90114200,77.59069800
3055,"7000000623","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-23","2nd Floor","Owner","Suresh Desai","8000000623","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000026F","W1-D-000623","E2004701B000000000026F","W1-W-000623",12.90114400,77.59084800
3056,"7000000624","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-24","3rd Floor","Tenant","Mahesh Desai","8000000624","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000270","W1-D-000624","E2004701B0000000000270","W1-W-000624",12.90114600,77.59099800
3057,"7000000625","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-25","Ground floor","Owner","Prakash Desai","8000000625","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000271","W1-D-000625","E2004701B0000000000271","W1-W-000625",12.90114800,77.59114800
3058,"7000000626","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-26","1st Floor","Tenant","Ramesh Desai","8000000626","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000272","W1-D-000626","E2004701B0000000000272","W1-W-000626",12.90125000,77.58755000
3059,"7000000627","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-27","2nd Floor","Owner","Ganesh Desai","8000000627","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000273","W1-D-000627","E2004701B0000000000273","W1-W-000627",12.90125200,77.58770000
3060,"7000000628","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-28","3rd Floor","Tenant","Dinesh Desai","8000000628","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000274","W1-D-000628","E2004701B0000000000274","W1-W-000628",12.90125400,77.58785000
3061,"7000000629","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-29","Ground floor","Owner","Nikhil Desai","8000000629","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000275","W1-D-000629","E2004701B0000000000275","W1-W-000629",12.90125600,77.58800000
3062,"7000000630","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-30","1st Floor","Tenant","Varun Desai","8000000630","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000276","W1-D-000630","E2004701B0000000000276","W1-W-000630",12.90125800,77.58815000
3063,"7000000631","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-31","2nd Floor","Owner","Priya Desai","8000000631","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000277","W1-D-000631","E2004701B0000000000277","W1-W-000631",12.90126000,77.58830000
3064,"7000000632","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-32","3rd Floor","Tenant","Divya Desai","8000000632","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000278","W1-D-000632","E2004701B0000000000278","W1-W-000632",12.90126200,77.58845000
3065,"7000000633","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-33","Ground floor","Owner","Swathi Desai","8000000633","3",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A0000000000279","W1-D-000633","E2004701B0000000000279","W1-W-000633",12.90126400,77.58860000
3066,"7000000634","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-34","1st Floor","Tenant","Shreya Desai","8000000634","4",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000027A","W1-D-000634","E2004701B000000000027A","W1-W-000634",12.90126600,77.58875000
3067,"7000000635","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-35","2nd Floor","Owner","Keerthi Desai","8000000635","5",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000027B","W1-D-000635","E2004701B000000000027B","W1-W-000635",12.90126800,77.58890000
3068,"7000000636","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-36","3rd Floor","Tenant","Lakshmi Desai","8000000636","6",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000027C","W1-D-000636","E2004701B000000000027C","W1-W-000636",12.90127000,77.58905000
3069,"7000000637","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-37","Ground floor","Owner","Deepa Desai","8000000637","1",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000027D","W1-D-000637","E2004701B000000000027D","W1-W-000637",12.90127200,77.58920000
3070,"7000000638","Zone A - Division 1 - Ward 1 - Block 7","Individual HHs","13-38","1st Floor","Tenant","Asha Desai","8000000638","2",NULL,"2026-08-11 06:38:26.264","2026-08-11 06:38:26.264","E2004701A000000000027E","W1-D-000638","E2004701B000000000027E","W1-W-000638",12.90127400,77.58935000
