"id","phoneNumber","area","wasteGeneratorTypes","houseNumber","floorNumber","householdType","personName","contactNumber","numberOfPeople","buildingPhoto","createdAt","updatedAt","dryRFID","drySlno","wetRFID","wetSlno","lat","lng"
3974,"7010000542","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","11-42","1st Floor","Tenant","Manoj Bhat","8010000542","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000021E","W2-D-000542","E2004702B000000000021E","W2-W-000542",12.90068200,77.59994200
3975,"7010000543","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","11-43","2nd Floor","Owner","Suresh Bhat","8010000543","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000021F","W2-D-000543","E2004702B000000000021F","W2-W-000543",12.90068400,77.60009200
3976,"7010000544","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","11-44","3rd Floor","Tenant","Mahesh Bhat","8010000544","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000220","W2-D-000544","E2004702B0000000000220","W2-W-000544",12.90068600,77.60024200
3977,"7010000545","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","11-45","Ground floor","Owner","Prakash Bhat","8010000545","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000221","W2-D-000545","E2004702B0000000000221","W2-W-000545",12.90068800,77.60039200
3978,"7010000546","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","11-46","1st Floor","Tenant","Ramesh Bhat","8010000546","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000222","W2-D-000546","E2004702B0000000000222","W2-W-000546",12.90069000,77.60054200
3979,"7010000547","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","11-47","2nd Floor","Owner","Ganesh Bhat","8010000547","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000223","W2-D-000547","E2004702B0000000000223","W2-W-000547",12.90069200,77.60069200
3980,"7010000548","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","11-48","3rd Floor","Tenant","Dinesh Bhat","8010000548","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000224","W2-D-000548","E2004702B0000000000224","W2-W-000548",12.90069400,77.60084200
3981,"7010000549","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","11-49","Ground floor","Owner","Nikhil Bhat","8010000549","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000225","W2-D-000549","E2004702B0000000000225","W2-W-000549",12.90069600,77.60099200
3982,"7010000550","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","11-50","1st Floor","Tenant","Varun Bhat","8010000550","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000226","W2-D-000550","E2004702B0000000000226","W2-W-000550",12.90069800,77.60114200
3983,"7010000551","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-01","2nd Floor","Owner","Priya Bhat","8010000551","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000227","W2-D-000551","E2004702B0000000000227","W2-W-000551",12.90080000,77.59754400
3984,"7010000552","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-02","3rd Floor","Tenant","Divya Bhat","8010000552","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000228","W2-D-000552","E2004702B0000000000228","W2-W-000552",12.90080200,77.59769400
3985,"7010000553","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-03","Ground floor","Owner","Swathi Bhat","8010000553","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000229","W2-D-000553","E2004702B0000000000229","W2-W-000553",12.90080400,77.59784400
3986,"7010000554","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-04","1st Floor","Tenant","Shreya Bhat","8010000554","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000022A","W2-D-000554","E2004702B000000000022A","W2-W-000554",12.90080600,77.59799400
3987,"7010000555","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-05","2nd Floor","Owner","Keerthi Bhat","8010000555","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000022B","W2-D-000555","E2004702B000000000022B","W2-W-000555",12.90080800,77.59814400
3988,"7010000556","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-06","3rd Floor","Tenant","Lakshmi Bhat","8010000556","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000022C","W2-D-000556","E2004702B000000000022C","W2-W-000556",12.90081000,77.59829400
3989,"7010000557","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-07","Ground floor","Owner","Deepa Bhat","8010000557","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000022D","W2-D-000557","E2004702B000000000022D","W2-W-000557",12.90081200,77.59844400
3990,"7010000558","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-08","1st Floor","Tenant","Asha Bhat","8010000558","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000022E","W2-D-000558","E2004702B000000000022E","W2-W-000558",12.90081400,77.59859400
3991,"7010000559","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-09","2nd Floor","Owner","Pallavi Bhat","8010000559","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000022F","W2-D-000559","E2004702B000000000022F","W2-W-000559",12.90081600,77.59874400
3992,"7010000560","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-10","3rd Floor","Tenant","Bhavana Bhat","8010000560","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000230","W2-D-000560","E2004702B0000000000230","W2-W-000560",12.90081800,77.59889400
3993,"7010000561","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-11","Ground floor","Owner","Aarav Hegde","8010000561","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000231","W2-D-000561","E2004702B0000000000231","W2-W-000561",12.90082000,77.59904400
3994,"7010000562","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-12","1st Floor","Tenant","Vihaan Hegde","8010000562","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000232","W2-D-000562","E2004702B0000000000232","W2-W-000562",12.90082200,77.59919400
3995,"7010000563","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-13","2nd Floor","Owner","Aditya Hegde","8010000563","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000233","W2-D-000563","E2004702B0000000000233","W2-W-000563",12.90082400,77.59934400
3996,"7010000564","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-14","3rd Floor","Tenant","Arjun Hegde","8010000564","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000234","W2-D-000564","E2004702B0000000000234","W2-W-000564",12.90082600,77.59949400
3997,"7010000565","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-15","Ground floor","Owner","Rohan Hegde","8010000565","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000235","W2-D-000565","E2004702B0000000000235","W2-W-000565",12.90082800,77.59964400
3998,"7010000566","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-16","1st Floor","Tenant","Rahul Hegde","8010000566","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000236","W2-D-000566","E2004702B0000000000236","W2-W-000566",12.90083000,77.59979400
3999,"7010000567","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-17","2nd Floor","Owner","Karthik Hegde","8010000567","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000237","W2-D-000567","E2004702B0000000000237","W2-W-000567",12.90083200,77.59994400
4000,"7010000568","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-18","3rd Floor","Tenant","Vikram Hegde","8010000568","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000238","W2-D-000568","E2004702B0000000000238","W2-W-000568",12.90083400,77.60009400
4001,"7010000569","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-19","Ground floor","Owner","Akash Hegde","8010000569","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000239","W2-D-000569","E2004702B0000000000239","W2-W-000569",12.90083600,77.60024400
4002,"7010000570","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-20","1st Floor","Tenant","Siddharth Hegde","8010000570","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000023A","W2-D-000570","E2004702B000000000023A","W2-W-000570",12.90083800,77.60039400
4003,"7010000571","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-21","2nd Floor","Owner","Ananya Hegde","8010000571","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000023B","W2-D-000571","E2004702B000000000023B","W2-W-000571",12.90084000,77.60054400
4004,"7010000572","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-22","3rd Floor","Tenant","Aadhya Hegde","8010000572","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000023C","W2-D-000572","E2004702B000000000023C","W2-W-000572",12.90084200,77.60069400
4005,"7010000573","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-23","Ground floor","Owner","Diya Hegde","8010000573","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000023D","W2-D-000573","E2004702B000000000023D","W2-W-000573",12.90084400,77.60084400
4006,"7010000574","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-24","1st Floor","Tenant","Ishita Hegde","8010000574","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000023E","W2-D-000574","E2004702B000000000023E","W2-W-000574",12.90084600,77.60099400
4007,"7010000575","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-25","2nd Floor","Owner","Kavya Hegde","8010000575","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000023F","W2-D-000575","E2004702B000000000023F","W2-W-000575",12.90084800,77.60114400
4008,"7010000576","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-26","3rd Floor","Tenant","Meera Hegde","8010000576","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000240","W2-D-000576","E2004702B0000000000240","W2-W-000576",12.90095000,77.59754600
4009,"7010000577","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-27","Ground floor","Owner","Sneha Hegde","8010000577","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000241","W2-D-000577","E2004702B0000000000241","W2-W-000577",12.90095200,77.59769600
4010,"7010000578","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-28","1st Floor","Tenant","Pooja Hegde","8010000578","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000242","W2-D-000578","E2004702B0000000000242","W2-W-000578",12.90095400,77.59784600
4011,"7010000579","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-29","2nd Floor","Owner","Riya Hegde","8010000579","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000243","W2-D-000579","E2004702B0000000000243","W2-W-000579",12.90095600,77.59799600
4012,"7010000580","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-30","3rd Floor","Tenant","Nandini Hegde","8010000580","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000244","W2-D-000580","E2004702B0000000000244","W2-W-000580",12.90095800,77.59814600
4013,"7010000581","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-31","Ground floor","Owner","Sanjay Hegde","8010000581","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000245","W2-D-000581","E2004702B0000000000245","W2-W-000581",12.90096000,77.59829600
4014,"7010000582","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-32","1st Floor","Tenant","Manoj Hegde","8010000582","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000246","W2-D-000582","E2004702B0000000000246","W2-W-000582",12.90096200,77.59844600
4015,"7010000583","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-33","2nd Floor","Owner","Suresh Hegde","8010000583","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000247","W2-D-000583","E2004702B0000000000247","W2-W-000583",12.90096400,77.59859600
4016,"7010000584","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-34","3rd Floor","Tenant","Mahesh Hegde","8010000584","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000248","W2-D-000584","E2004702B0000000000248","W2-W-000584",12.90096600,77.59874600
4017,"7010000585","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-35","Ground floor","Owner","Prakash Hegde","8010000585","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000249","W2-D-000585","E2004702B0000000000249","W2-W-000585",12.90096800,77.59889600
4018,"7010000586","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-36","1st Floor","Tenant","Ramesh Hegde","8010000586","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000024A","W2-D-000586","E2004702B000000000024A","W2-W-000586",12.90097000,77.59904600
4019,"7010000587","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-37","2nd Floor","Owner","Ganesh Hegde","8010000587","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000024B","W2-D-000587","E2004702B000000000024B","W2-W-000587",12.90097200,77.59919600
4020,"7010000588","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-38","3rd Floor","Tenant","Dinesh Hegde","8010000588","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000024C","W2-D-000588","E2004702B000000000024C","W2-W-000588",12.90097400,77.59934600
4021,"7010000589","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-39","Ground floor","Owner","Nikhil Hegde","8010000589","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000024D","W2-D-000589","E2004702B000000000024D","W2-W-000589",12.90097600,77.59949600
4022,"7010000590","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-40","1st Floor","Tenant","Varun Hegde","8010000590","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000024E","W2-D-000590","E2004702B000000000024E","W2-W-000590",12.90097800,77.59964600
4023,"7010000591","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-41","2nd Floor","Owner","Priya Hegde","8010000591","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000024F","W2-D-000591","E2004702B000000000024F","W2-W-000591",12.90098000,77.59979600
4024,"7010000592","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-42","3rd Floor","Tenant","Divya Hegde","8010000592","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000250","W2-D-000592","E2004702B0000000000250","W2-W-000592",12.90098200,77.59994600
4025,"7010000593","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-43","Ground floor","Owner","Swathi Hegde","8010000593","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000251","W2-D-000593","E2004702B0000000000251","W2-W-000593",12.90098400,77.60009600
4026,"7010000594","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-44","1st Floor","Tenant","Shreya Hegde","8010000594","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000252","W2-D-000594","E2004702B0000000000252","W2-W-000594",12.90098600,77.60024600
4027,"7010000595","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-45","2nd Floor","Owner","Keerthi Hegde","8010000595","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000253","W2-D-000595","E2004702B0000000000253","W2-W-000595",12.90098800,77.60039600
4028,"7010000596","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-46","3rd Floor","Tenant","Lakshmi Hegde","8010000596","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000254","W2-D-000596","E2004702B0000000000254","W2-W-000596",12.90099000,77.60054600
4029,"7010000597","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-47","Ground floor","Owner","Deepa Hegde","8010000597","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000255","W2-D-000597","E2004702B0000000000255","W2-W-000597",12.90099200,77.60069600
4030,"7010000598","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-48","1st Floor","Tenant","Asha Hegde","8010000598","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000256","W2-D-000598","E2004702B0000000000256","W2-W-000598",12.90099400,77.60084600
4031,"7010000599","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-49","2nd Floor","Owner","Pallavi Hegde","8010000599","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000257","W2-D-000599","E2004702B0000000000257","W2-W-000599",12.90099600,77.60099600
4032,"7010000600","Zone A - Division 1 - Ward 2 - Block 6","Individual HHs","12-50","3rd Floor","Tenant","Bhavana Hegde","8010000600","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000258","W2-D-000600","E2004702B0000000000258","W2-W-000600",12.90099800,77.60114600
4033,"7010000601","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-01","Ground floor","Owner","Aarav Desai","8010000601","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000259","W2-D-000601","E2004702B0000000000259","W2-W-000601",12.90110000,77.59754800
4034,"7010000602","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-02","1st Floor","Tenant","Vihaan Desai","8010000602","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000025A","W2-D-000602","E2004702B000000000025A","W2-W-000602",12.90110200,77.59769800
4035,"7010000603","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-03","2nd Floor","Owner","Aditya Desai","8010000603","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000025B","W2-D-000603","E2004702B000000000025B","W2-W-000603",12.90110400,77.59784800
4036,"7010000604","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-04","3rd Floor","Tenant","Arjun Desai","8010000604","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000025C","W2-D-000604","E2004702B000000000025C","W2-W-000604",12.90110600,77.59799800
4037,"7010000605","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-05","Ground floor","Owner","Rohan Desai","8010000605","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000025D","W2-D-000605","E2004702B000000000025D","W2-W-000605",12.90110800,77.59814800
4038,"7010000606","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-06","1st Floor","Tenant","Rahul Desai","8010000606","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000025E","W2-D-000606","E2004702B000000000025E","W2-W-000606",12.90111000,77.59829800
4039,"7010000607","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-07","2nd Floor","Owner","Karthik Desai","8010000607","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000025F","W2-D-000607","E2004702B000000000025F","W2-W-000607",12.90111200,77.59844800
4040,"7010000608","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-08","3rd Floor","Tenant","Vikram Desai","8010000608","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000260","W2-D-000608","E2004702B0000000000260","W2-W-000608",12.90111400,77.59859800
4041,"7010000609","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-09","Ground floor","Owner","Akash Desai","8010000609","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000261","W2-D-000609","E2004702B0000000000261","W2-W-000609",12.90111600,77.59874800
4042,"7010000610","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-10","1st Floor","Tenant","Siddharth Desai","8010000610","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000262","W2-D-000610","E2004702B0000000000262","W2-W-000610",12.90111800,77.59889800
4043,"7010000611","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-11","2nd Floor","Owner","Ananya Desai","8010000611","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000263","W2-D-000611","E2004702B0000000000263","W2-W-000611",12.90112000,77.59904800
4044,"7010000612","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-12","3rd Floor","Tenant","Aadhya Desai","8010000612","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000264","W2-D-000612","E2004702B0000000000264","W2-W-000612",12.90112200,77.59919800
4045,"7010000613","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-13","Ground floor","Owner","Diya Desai","8010000613","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000265","W2-D-000613","E2004702B0000000000265","W2-W-000613",12.90112400,77.59934800
4046,"7010000614","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-14","1st Floor","Tenant","Ishita Desai","8010000614","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000266","W2-D-000614","E2004702B0000000000266","W2-W-000614",12.90112600,77.59949800
4047,"7010000615","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-15","2nd Floor","Owner","Kavya Desai","8010000615","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000267","W2-D-000615","E2004702B0000000000267","W2-W-000615",12.90112800,77.59964800
4048,"7010000616","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-16","3rd Floor","Tenant","Meera Desai","8010000616","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000268","W2-D-000616","E2004702B0000000000268","W2-W-000616",12.90113000,77.59979800
4049,"7010000617","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-17","Ground floor","Owner","Sneha Desai","8010000617","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000269","W2-D-000617","E2004702B0000000000269","W2-W-000617",12.90113200,77.59994800
4050,"7010000618","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-18","1st Floor","Tenant","Pooja Desai","8010000618","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000026A","W2-D-000618","E2004702B000000000026A","W2-W-000618",12.90113400,77.60009800
4051,"7010000619","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-19","2nd Floor","Owner","Riya Desai","8010000619","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000026B","W2-D-000619","E2004702B000000000026B","W2-W-000619",12.90113600,77.60024800
4052,"7010000620","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-20","3rd Floor","Tenant","Nandini Desai","8010000620","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000026C","W2-D-000620","E2004702B000000000026C","W2-W-000620",12.90113800,77.60039800
4053,"7010000621","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-21","Ground floor","Owner","Sanjay Desai","8010000621","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000026D","W2-D-000621","E2004702B000000000026D","W2-W-000621",12.90114000,77.60054800
4054,"7010000622","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-22","1st Floor","Tenant","Manoj Desai","8010000622","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000026E","W2-D-000622","E2004702B000000000026E","W2-W-000622",12.90114200,77.60069800
4055,"7010000623","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-23","2nd Floor","Owner","Suresh Desai","8010000623","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A000000000026F","W2-D-000623","E2004702B000000000026F","W2-W-000623",12.90114400,77.60084800
4056,"7010000624","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-24","3rd Floor","Tenant","Mahesh Desai","8010000624","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000270","W2-D-000624","E2004702B0000000000270","W2-W-000624",12.90114600,77.60099800
4057,"7010000625","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-25","Ground floor","Owner","Prakash Desai","8010000625","1",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000271","W2-D-000625","E2004702B0000000000271","W2-W-000625",12.90114800,77.60114800
4058,"7010000626","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-26","1st Floor","Tenant","Ramesh Desai","8010000626","2",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000272","W2-D-000626","E2004702B0000000000272","W2-W-000626",12.90125000,77.59755000
4059,"7010000627","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-27","2nd Floor","Owner","Ganesh Desai","8010000627","3",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000273","W2-D-000627","E2004702B0000000000273","W2-W-000627",12.90125200,77.59770000
4060,"7010000628","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-28","3rd Floor","Tenant","Dinesh Desai","8010000628","4",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000274","W2-D-000628","E2004702B0000000000274","W2-W-000628",12.90125400,77.59785000
4061,"7010000629","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-29","Ground floor","Owner","Nikhil Desai","8010000629","5",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000275","W2-D-000629","E2004702B0000000000275","W2-W-000629",12.90125600,77.59800000
4062,"7010000630","Zone A - Division 1 - Ward 2 - Block 7","Individual HHs","13-30","1st Floor","Tenant","Varun Desai","8010000630","6",NULL,"2026-08-11 06:40:00.406","2026-08-11 06:40:00.406","E2004702A0000000000276","W2-D-000630","E2004702B0000000000276","W2-W-000630",12.90125800,77.59815000
